"Trait","Mean-Pearson","Spearman","Top30","Top15","SD-Pearson","Spearman","Top30","Top15"
"Distal.Indentation.Area","0.639864163784501","0.593588108402581","0.676","0.62","0.111871104612002","0.11979087242021","0.116250135310595","0.169879546746171"
"Distal.End.Protrusion","0.372092197281234","0.368283898819864","0.497333333333333","0.285333333333333","0.139931007500412","0.147045137567966","0.130021509148153","0.173934596466243"
"Obovoid","0.541868901534399","0.373353242134114","0.518","0.54","0.169959429796622","0.160275606819867","0.120996977054701","0.201670872809133"
"Ovoid","0.553642806276663","0.470276889048291","0.483333333333333","0.353333333333333","0.124704762121394","0.137376098881921","0.118953302363477","0.17092981670012"
"V..Asymmetry","0.520274334413661","0.468793571776452","0.553333333333333","0.536","0.140350963740736","0.139347042989286","0.111527928104146","0.170777927939008"
"H..Asymmetry.ob","0.388902764337899","0.342247924026374","0.494","0.481333333333333","0.200525484752528","0.156754281754045","0.120530148836395","0.168843943939135"
"H..Asymmetry.ov","0.713312723773958","0.681765124647978","0.706","0.626666666666667","0.0813994792244024","0.0902632871317278","0.105696793142162","0.166554772282341"
"Width.Widest.Pos","0.483510168907272","0.404570954280957","0.537333333333333","0.489333333333333","0.143668140676613","0.147268700878687","0.120706347684638","0.200049210947944"
"Eccentricity","0.701488868124653","0.557987531825425","0.518","0.297333333333333","0.106524218706482","0.130347193158893","0.124819332524301","0.161763215248728"
"Proximal.Eccentricity","0.174788568983218","0.101075591635314","0.420666666666667","0.389333333333333","0.261084535266176","0.163382053021832","0.13275433569768","0.180657511510937"
"Distal.Eccentricity","NaN","NaN","0.995333333333333","0.989333333333333",NA,NA,"0.0291643495404292","0.0724885241245393"
"Fruit.Shape.Index.Internal","0.72006107480548","0.669822278726193","0.665333333333333","0.618666666666667","0.0887158626646267","0.110081476304169","0.119274465877198","0.18296098042463"
"Eccentricity.Area.Index","0.651906274849531","0.616853857523483","0.647333333333333","0.54","0.112803570127121","0.116236726974106","0.110336073960433","0.176087226707095"
"Average.Red","0.55963884926539","0.515900319725941","0.586666666666667","0.509333333333333","0.12039591186955","0.131483174814965","0.121327482219959","0.166425776699068"
"Average.Green","0.633171188595463","0.593941454499115","0.589333333333333","0.397333333333333","0.100252450457414","0.115331849734318","0.127519792734892","0.179464777223783"
"Average.Blue","0.640337678267103","0.607661983172821","0.616","0.485333333333333","0.104064181060462","0.116679738553665","0.109960334520159","0.169240969014128"
"Average.Luminosity","0.619711774792719","0.566586889526587","0.543333333333333","0.516","0.120437205674303","0.122286172210705","0.101938701587924","0.20630335388816"
"Average.L.Value","0.630194304003715","0.600514332519849","0.591333333333333","0.448","0.106406854284804","0.117714824329755","0.118115326799937","0.183449424297728"
"Average.a.Value","0.632839433185732","0.553373522554854","0.591333333333333","0.234666666666667","0.0934616716548075","0.116671658828274","0.133077495042554","0.180598061881232"
"Average.b.Value","0.359792654219525","0.413356992548908","0.49","0.246666666666667","0.147285107191312","0.143331183747594","0.118009213609126","0.187411425760525"
"Average.Hue","0.639848361747319","0.54074483652372","0.504","0.201333333333333","0.0891610301576288","0.109188457848415","0.129469749777245","0.152819877597171"
"Average.Chroma","0.439312917017103","0.446498935728105","0.502","0.282666666666667","0.118985388047157","0.124674800350283","0.126103185617251","0.150501027518474"
"Lobedness.Degree","0.471982338429498","0.449283185297825","0.499333333333333","0.337333333333333","0.134058364185356","0.12910640257171","0.11082162138923","0.170489491367259"
"Pericarp.Area","0.532390185051644","0.511228227045204","0.505333333333333","0.388","0.104669365121514","0.115800257125475","0.106680647853293","0.170636392728779"
"Pericarp.Thickness","0.477438758837861","0.481863622621551","0.530666666666667","0.321333333333333","0.119500796978884","0.124722785869992","0.118121008744995","0.188097742215047"
