Taxa,Perimeter,Area,Width.Mid.height,Maximum.Width,Height.Mid.width,Maximum.Height,Curved.Height,Fruit.Shape.Index.External.I,Fruit.Shape.Index.External.II,Curved.Fruit.Shape.Index,Proximal.Fruit.Blockiness,Distal.Fruit.Blockiness,Fruit.Shape.Triangle,Ellipsoid,Circular,Rectangular,Shoulder.Height,Proximal.Angle.Micro,Proximal.Angle.Macro,Proximal.Indentation.Area,Distal.Angle.Micro,Distal.Angle.Macro,Distal.Indentation.Area,Distal.End.Protrusion,Obovoid,Ovoid,V..Asymmetry,H..Asymmetry.ob,H..Asymmetry.ov,Width.Widest.Pos,Eccentricity,Proximal.Eccentricity,Distal.Eccentricity,Fruit.Shape.Index.Internal,Eccentricity.Area.Index,Average.Red,Average.Green,Average.Blue,Average.Luminosity,Average.L.Value,Average.a.Value,Average.b.Value,Average.Hue,Average.Chroma,Lobedness.Degree,Pericarp.Area,Pericarp.Thickness
CPSBB_TOM001,214.2890345,3064.601593,66.02460224,66.62007682,52.2565322,57.278305,58.25664378,0.867876251,0.802125958,0.89905423,0.762079672,0.599464802,1.282946829,0.039850501,0.066451605,0.538182035,0.061278924,225.4112159,213.9370206,0.129298797,166.1716338,150.9544979,0.001535025,0.002619065,0.004509033,0.178533896,1.283046231,0.891995783,0.220680836,0.437359577,0.730132904,0.888514469,0.887936005,0.802280921,0.434693978,122.9743409,60.96458342,45.31466893,79.29456146,35.84942493,28.05510744,25.77210446,42.42489099,38.12303538,1.65977757,0.634047177,0.203550081
CPSBB_TOM002,326.4922385,6364.519683,102.3419414,102.9675816,62.87314762,77.04037297,83.07827763,0.752416152,0.620949382,0.811267085,0.780928375,0.653825171,1.210408531,0.067206551,0.135200922,0.555932683,0.079837136,235.9139683,245.2318435,0.175069911,171.9539781,168.9672262,0.001614321,0.002918582,0.004509033,0.15459144,1.283046231,0.891995783,0.377432439,0.457520242,0.655760282,0.890321844,0.887231333,0.620304237,0.486795043,136.0205671,61.32989524,45.65065797,85.42880049,38.34692488,33.63777678,29.63330033,41.42866794,44.72902325,1.927680637,0.771227441,0.120697769
CPSBB_TOM003,325.1950905,6846.218118,92.65793799,93.96691031,82.48670001,92.76586596,93.95180312,0.989812252,0.896554964,1.029963956,0.764389206,0.583495485,1.329992462,0.052965894,0.070177023,0.521944203,0.081265723,242.0177568,225.7813375,0.188419519,165.4154509,138.0323469,0.001667629,0.003272513,0.005349883,0.175025531,1.283046232,0.891995783,0.414563273,0.441086619,0.711703655,0.890297872,0.887947059,0.896620217,0.442388899,138.8733011,60.3007479,44.94849301,86.37233189,38.62109926,35.49632436,30.69026125,40.94172386,46.75486366,1.837295269,0.743316889,0.15757858
CPSBB_TOM004,322.6005476,6577.455011,103.5166712,104.1919937,68.67921367,77.87986421,79.82031658,0.752356878,0.672043293,0.775951465,0.763337528,0.639085292,1.211444541,0.050640858,0.118025527,0.547494823,0.063954703,217.5917486,223.2112149,0.190226326,169.2959845,161.7679003,0.001667629,0.003272513,0.005349883,0.146832342,1.283046232,0.891995783,0.294703518,0.462337441,0.710423669,0.88940839,0.888745267,0.67267798,0.450708918,151.8383812,72.07068016,54.71036365,96.78574409,43.41666443,35.10571107,30.88480757,41.41159461,46.6056148,2.127620727,0.705767013,0.156880145
CPSBB_TOM005,298.7975032,5046.994203,97.12393291,97.83174809,51.96279185,64.04067045,66.67499911,0.657009521,0.540987,0.696079857,0.764750694,0.666119958,1.162313415,0.066898913,0.169183474,0.570550863,0.123556227,238.6975926,238.4707523,0.297210004,133.5153223,166.9556525,0.014460274,0.019651572,0.02658059,0.134189255,1.283046231,0.891995783,0.178519435,0.455934774,0.654142451,0.890650458,0.888617189,0.541096017,0.49054879,146.5866672,77.14564382,55.5629498,94.93328044,43.97161446,29.41369697,31.05366446,46.87341472,42.8273109,2.041558259,0.739142834,0.139733167
CPSBB_TOM006,290.3061076,5579.131555,86.56268369,86.99639199,72.608542,78.63645923,79.92072103,0.905882579,0.840510826,0.930243686,0.713357194,0.664930825,1.079317797,0.036845122,0.05549639,0.542692788,0.050408103,235.7560322,204.9075503,0.091068605,164.9872983,160.7609198,0.004270737,0.00705191,0.057919436,0.083676513,1.283046231,0.891995783,0.094377876,0.496400236,0.737555891,0.889922813,0.887630647,0.840459722,0.433244746,141.9403746,63.83243557,46.67194634,88.61014733,39.83100233,34.91681552,31.14190992,41.79223174,46.67662657,2.322757502,0.678177512,0.17328053
CPSBB_TOM007,255.4502696,4402.102997,78.44346247,78.87509424,64.11105337,69.79498142,70.6693901,0.885829112,0.818869072,0.916009246,0.738343566,0.605261826,1.232820128,0.034265702,0.056446951,0.528909932,0.053237818,235.1242877,206.3610748,0.107018798,163.5591289,149.8115583,0.001535025,0.002619065,0.004509033,0.15535789,1.283046231,0.891995783,0.218392657,0.460060594,0.734558146,0.890603513,0.887630647,0.818556249,0.426972662,177.7136849,129.4959532,59.69888023,111.0501817,61.38369741,11.37888615,52.82983384,77.95541935,54.1927165,1.551377173,0.622958513,0.213630258
CPSBB_TOM008,352.5676955,7769.629856,95.79183322,98.72857094,87.79237165,103.8838634,101.629005,1.045549613,0.915856493,1.065727519,0.740832049,0.591761596,1.307569382,0.06089178,0.072472231,0.502164874,0.089414418,243.7199362,237.6998996,0.254543856,156.7372623,131.2600733,0.020688434,0.019652618,0.034724936,0.133245389,1.283046233,0.891995783,0.371428224,0.428098443,0.681788175,0.888571513,0.886505982,0.917603765,0.453972161,138.143424,62.96544803,46.94757529,86.91669099,39.10340141,33.8658247,29.92382053,41.56821068,44.98996299,2.529525871,0.647773566,0.195378181
CPSBB_TOM009,315.407617,5715.031919,98.60584731,99.77334372,57.33404392,73.30217096,75.59100058,0.74032545,0.589632204,0.77640971,0.706404959,0.646095806,1.109877122,0.070377581,0.141878612,0.548748891,0.119712532,253.7212666,246.7514373,0.288092343,170.5547204,170.5291675,0.018682786,0.006612619,0.032370175,0.14249247,1.283046231,0.891995783,0.277522832,0.456493291,0.629589494,0.884805829,0.885892456,0.588655059,0.502974169,176.7273732,169.7717212,97.95740787,128.7880085,72.96268313,-10.66037783,45.36396107,103.211917,46.83229071,2.632625344,0.787715304,0.112808161
CPSBB_TOM010,316.8766516,5825.062344,98.66846344,99.60632473,57.12422939,73.57518571,75.65192804,0.742474908,0.586366444,0.773397644,0.801993459,0.597362585,1.382002665,0.069691313,0.140904287,0.554429098,0.142562478,272.0023734,256.8820626,0.292342681,178.6709024,171.8168032,0.015253234,0.036085047,0.004509033,0.18993941,1.283046231,0.891995783,0.365674369,0.43717941,0.626306249,0.889641144,0.886432705,0.586852103,0.510743001,143.0522847,67.67750716,51.35052272,91.30043067,41.01007607,33.38260405,29.59189641,41.6761372,44.51909333,1.351157391,0.779051794,0.129718954
CPSBB_TOM011,142.0865617,1349.93601,45.48652077,45.86796897,32.61789182,36.06715872,37.41305608,0.790104947,0.721456807,0.831744274,0.754293926,0.620847963,1.227644931,0.041412352,0.090857256,0.541753048,0.065499915,234.8281574,214.2012978,0.130989791,172.2558095,162.5896232,0.001872033,0.006373006,0.004509033,0.160449312,1.28304623,0.891995783,0.125687417,0.44586345,0.722472,0.8895942,0.886409216,0.721099195,0.446335347,117.3388066,57.70784154,40.01264359,74.25885107,33.97385163,27.04178372,26.65163294,44.5751908,37.96639743,0.793022667,0.593481514,0.228301541
CPSBB_TOM012,141.8758377,1373.527916,37.61776394,38.18509603,41.30421352,44.08959226,45.10589306,1.156856244,1.100236246,1.199556381,0.758821404,0.591820375,1.305315655,0.040300125,0.062197844,0.539936217,0.03675473,240.9481824,182.5761284,0.058665489,157.8231131,135.3419429,0.001535025,0.002619065,0.004509033,0.180650759,1.28304623,0.891995783,0.156566508,0.431143823,0.747001167,0.888631831,0.886949464,1.099695486,0.431724241,126.5710746,68.85299985,51.886023,84.01197732,38.36278536,25.25810475,24.70840412,45.00052237,35.44336751,0.988593345,0.568676768,0.244118076
CPSBB_TOM013,192.1286884,2399.443987,50.20360045,50.56537769,54.12388155,57.00529025,58.70694687,1.127081364,1.078521378,1.161468322,0.751054601,0.664845887,1.139003643,0.037484061,0.058918409,0.555974449,0.036094463,228.3132922,186.5988676,0.049662085,164.5048557,153.4003887,0.004429329,0.011604561,0.004509033,0.113787071,1.28304623,0.891995783,0.113362966,0.498273971,0.75875423,0.890040175,0.887654137,1.078717855,0.431130294,130.3105988,66.081963,48.80564236,84.28464673,38.35982346,28.4932445,27.18115444,43.72183995,39.37864659,1.202713516,0.527610587,0.272702525
CPSBB_TOM014,238.4739009,3752.106461,73.16283787,74.19856289,58.57194967,63.32663186,64.81099804,0.858008284,0.806244715,0.897183834,0.775548444,0.548799239,1.474600198,0.040205467,0.069992444,0.531186192,0.048568789,241.5996689,204.3349497,0.100780399,160.0932057,142.9767795,0.001535025,0.002619065,0.004509033,0.195998019,1.28304623,0.891995783,0.287400517,0.43202664,0.739173722,0.889617672,0.887348779,0.806203568,0.426188652,137.4520061,58.01046528,44.37960197,85.48664871,37.79070935,36.19491165,29.65670891,39.38289054,46.66055864,1.224951119,0.597352452,0.225799339
CPSBB_TOM015,174.6760639,2086.489016,47.76157247,48.41500836,49.08833274,52.30103602,53.20770566,1.081014567,1.028316408,1.108684297,0.773957197,0.619828706,1.262395737,0.039140569,0.051076282,0.55169341,0.040386197,239.250369,191.5615526,0.065018145,167.495303,148.965783,0.001535025,0.002619065,0.004509033,0.185888171,1.28304623,0.891995783,0.178406159,0.424585751,0.750784035,0.889664617,0.887842049,1.028600565,0.431747999,130.2543979,65.02081103,48.50599693,84.09408372,38.07199399,29.14649364,27.02670661,42.83539033,39.72498348,1.862513554,0.545167639,0.260096231
CPSBB_TOM016,178.7603871,2203.420439,51.60202673,52.19381271,49.59188761,52.17502921,53.15526294,1.000287758,0.961514552,1.033601268,0.752607962,0.595536416,1.274991567,0.033058817,0.037459497,0.529181413,0.036801892,229.9716215,181.3868811,0.063441407,166.5896346,147.1142209,0.001535025,0.002619065,0.004509033,0.181398961,1.28304623,0.891995783,0.172402521,0.428927771,0.758016689,0.890486151,0.886691084,0.961525747,0.419417651,105.4986348,57.64605282,44.26971936,70.81433124,31.96814596,21.72696265,20.06282588,42.76200066,29.7103794,1.389508933,0.575198909,0.240017008
CPSBB_TOM017,272.2619444,4218.555819,89.5682566,89.98185619,45.35363403,59.10540374,62.07361617,0.662725126,0.515470202,0.707399394,0.775548444,0.675229567,1.169434657,0.076080702,0.17719195,0.574268057,0.140110058,254.9255296,258.8861645,0.310303788,112.3017824,170.0415894,0.012576994,0.018633216,0.022549616,0.109206616,1.283046231,0.891995783,0.192339131,0.476347672,0.617146473,0.889664617,0.885986412,0.514149141,0.515850949,134.0100729,65.00746642,46.26861752,84.80060307,38.74489392,30.54621045,29.54498172,44.08555306,42.43744453,1.957841704,0.713151182,0.15693837
CPSBB_TOM018,178.3350893,2185.366936,53.16742928,53.44645503,47.3468721,49.54988735,50.04085317,0.927108479,0.89042334,0.946640012,0.731883859,0.655460229,1.13250257,0.028278608,0.038528878,0.547224424,0.030387872,234.0384768,189.6014968,0.058277017,167.3037193,158.0178647,0.001535025,0.002619065,0.034010228,0.119097479,1.28304623,0.891995783,0.092724043,0.476257589,0.763250847,0.889641144,0.88807694,0.891113026,0.42055803,131.6775557,66.09382488,48.88992356,84.93148439,38.50851545,29.10953365,27.19181022,43.07915153,39.80347288,1.273692229,0.56000116,0.249724579
CPSBB_TOM019,175.1234201,2090.948258,53.43876573,53.82224773,44.82909769,48.39482492,49.61735833,0.900264677,0.840413341,0.935150438,0.737131187,0.595048022,1.246463829,0.031118336,0.047511679,0.527907543,0.04439496,232.9724079,199.0053599,0.070548155,167.5301364,153.0117892,0.001535025,0.002619065,0.004509033,0.165796217,1.28304623,0.891995783,0.154731434,0.441719614,0.741529093,0.890697403,0.888241363,0.841336836,0.423812862,129.8850365,70.59652581,45.51974055,82.5741163,39.27452404,25.14685272,30.60136688,50.67148552,39.65932408,0.728100128,0.560317284,0.249676
CPSBB_TOM020,361.9613,7607.036087,88.19810115,90.28144664,104.2439512,111.6736018,114.5020892,1.22956235,1.176977035,1.298542782,0.790727888,0.481401111,1.710607999,0.061429026,0.089908686,0.498742761,0.065590147,266.6405505,217.7602956,0.12532939,140.0654436,105.0514843,0.005549549,0.004495046,0.005349883,0.207348363,1.283046232,0.891995783,0.669016276,0.43139519,0.743609652,0.88146439,0.887762857,1.177095627,0.400259062,137.9764154,60.10848836,47.36170058,87.06057333,38.45966856,35.42305757,28.5527993,38.94064832,45.35392588,2.112130338,0.715087288,0.157130949
CPSBB_TOM021,309.6285358,5823.824742,99.73293718,100.2535233,59.28531909,73.61718798,74.44842851,0.740569707,0.605400464,0.759649021,0.769391832,0.620274631,1.254119699,0.059870586,0.134701877,0.540583593,0.105752606,252.0431953,241.9283787,0.24590888,179.7044093,161.8732286,0.044929763,0.018473474,0.004509033,0.14962776,1.283046231,0.891995783,0.341841057,0.463501779,0.649170002,0.889429893,0.887865538,0.604857294,0.486296127,143.0130579,66.44095497,52.47923294,91.80444597,40.72704773,34.30060078,28.41476202,39.61585109,44.44009268,2.142741453,0.709729663,0.157046926
CPSBB_TOM022,104.772084,782.2532382,31.04307323,31.14942164,29.03006328,30.50185796,31.79063947,0.981846384,0.937240693,1.027212774,0.691193392,0.630637076,1.092512411,0.019877745,0.027811304,0.527803127,0.037391416,222.9039798,179.8377764,0.071667868,165.3182156,154.4518932,0.001772913,0.00373726,0.004509033,0.119498953,1.28304623,0.891995783,0.043698105,0.480221258,0.758778021,0.89194144,0.886174325,0.938940075,0.414784862,121.8205888,107.5608123,59.66610946,85.52533956,48.59845538,-2.376429684,33.76267071,94.14539388,34.0967534,0.908281735,0.557472166,0.25086619
CPSBB_TOM023,114.4342035,899.0103756,34.75829528,35.19963182,29.7434327,31.40490676,32.39297822,0.899141097,0.862566893,0.939644246,0.736809149,0.587446064,1.261240941,0.027686998,0.043519323,0.526800737,0.032745968,224.5820512,189.7116123,0.052267131,165.7362163,152.3031667,0.002070273,0.003777196,0.004509033,0.170303676,1.28304623,0.891995783,0.100041686,0.440314313,0.756160942,0.888678776,0.887771582,0.863483951,0.415307535,76.6721232,52.33718169,39.00425057,55.26117403,25.9643336,10.13653454,13.9109789,53.89878927,17.56022593,0.77859406,0.579771082,0.236559625
CPSBB_TOM024,117.0768447,928.1494869,28.43406898,28.53975013,39.16410527,40.22538343,40.59408404,1.416989532,1.383333786,1.429274984,0.722885735,0.570946843,1.289704524,0.03828865,0.110747743,0.53003762,0.023997433,210.808639,160.7512379,0.038007932,143.5821746,121.6038087,0.001535025,0.002619065,0.029821177,0.111615461,1.28304623,0.891995783,0.091727213,0.487932397,0.775194243,0.889476838,0.886244792,1.383514791,0.396206188,123.9577469,69.04813747,49.46628673,81.69682598,37.94819148,23.71476491,25.61797361,47.19467183,34.94375232,1.008952822,0.585023607,0.232721871
CPSBB_TOM025,98.55580815,695.8640122,27.26523508,27.41237204,29.86932142,30.5858625,31.3936741,1.119338429,1.098335281,1.14604363,0.702559444,0.624903756,1.124119606,0.02366405,0.047036398,0.531415906,0.019752861,204.3070009,169.8247544,0.030169943,165.0917985,142.7253327,0.001535025,0.002619065,0.032923446,0.107673715,1.28304623,0.891995783,0.041568512,0.485644279,0.776788282,0.889476838,0.884483111,1.096333217,0.403048461,118.4322898,63.88515773,45.56957103,77.35200346,35.76491533,24.07461626,25.12059014,46.14730746,34.88427664,0.956896135,0.556815601,0.252785067
CPSBB_TOM026,54.79467125,238.1553306,17.33014688,17.37035606,14.42697172,14.94001697,17.49262155,0.870489797,0.841753765,1.038240821,0.715137876,0.611165022,1.174567084,0.02404268,0.051860495,0.532689776,0.033406234,220.8705522,173.7298903,0.043492239,166.5548012,155.6862679,0.002407281,0.005314714,0.004509033,0.138386485,1.28304623,0.891995783,0.039733438,0.463952196,0.766438925,0.889336003,0.882298627,0.839923708,0.414072125,91.63620065,89.77545718,55.83618934,71.22526284,39.94195402,-6.320258548,22.87687811,105.7061204,24.03793817,1.613380595,0.578603854,0.23624386
CPSBB_TOM027,77.66746483,436.3741049,21.16204429,21.28291619,24.21631828,24.81531765,25.49072988,1.178238118,1.152518249,1.208963032,0.700774393,0.599185721,1.169988132,0.026770487,0.061729502,0.510013541,0.020600009,208.9823801,167.4310819,0.030605337,159.9953578,132.3132935,0.001667629,0.003272513,0.005349883,0.127679724,1.283046231,0.891995783,0.06447437,0.473435336,0.774298101,0.89042056,0.885859439,1.151551008,0.400134417,110.9286548,56.92562466,38.78349744,70.84060608,32.61260706,24.37814606,25.29446293,46.12749731,35.21143886,0.833163829,0.555186345,0.252469302
CPSBB_TOM028,85.46468437,531.9987623,25.26151981,25.55428592,24.14138464,24.8735538,25.97167796,0.980649527,0.96219695,1.037001988,0.711330248,0.609487495,1.169284961,0.021226616,0.026718159,0.526069828,0.023007033,211.0060591,170.5074705,0.032455071,163.6462124,146.3598807,0.001535025,0.002619065,0.004509033,0.140777081,1.28304623,0.891995783,0.059692704,0.46404228,0.77500391,0.889781979,0.887231333,0.965375301,0.407206093,109.5589953,58.42988477,42.47572718,71.84560926,32.85009847,23.07376963,22.71157942,44.44610562,32.42610273,0.833539541,0.591721124,0.226507268
CPSBB_TOM029,75.17962068,416.0091848,23.21606048,23.29952974,20.61650047,21.28235972,22.29074223,0.920635678,0.894663954,0.967165784,0.684904176,0.606790711,1.123606363,0.01947545,0.033894894,0.521433777,0.026119719,212.9407767,171.7993454,0.049136505,163.9422963,151.8459908,0.001535025,0.002619065,0.004509033,0.122053788,1.28304623,0.891995783,0.039982645,0.48710363,0.77222029,0.890016703,0.886832019,0.895401136,0.396538798,98.96240973,52.2301088,36.67423757,64.29884866,29.46467444,21.41592825,21.70444982,45.30856486,30.58651971,0.959964356,0.556498981,0.252204117
CPSBB_TOM030,75.76875604,421.683143,22.69425962,22.81935018,20.80533355,21.63937902,22.81535802,0.956101738,0.924007053,1.016160436,0.699225402,0.608765521,1.147685999,0.020114389,0.025506194,0.528450503,0.031920634,221.1864245,169.9789161,0.048428116,163.7681293,148.2343017,0.001535025,0.002619065,0.004509033,0.139609156,1.28304623,0.891995783,0.042723929,0.460529027,0.765534843,0.890697403,0.885563609,0.921202891,0.408584051,119.8692496,101.0993701,52.04765265,81.08755088,46.47441716,-0.002308756,35.64623204,90.13091191,35.8836044,0.992607234,0.554894538,0.251473429
CPSBB_TOM031,105.6291126,790.1189674,31.91969866,32.06802601,28.10687933,29.17878646,31.33057516,0.915310884,0.88589027,0.979724155,0.732130124,0.656564424,1.121018765,0.025154907,0.039004158,0.55041954,0.030152063,211.9866451,177.9217668,0.041755542,167.2803809,151.3659562,0.002189217,0.005514392,0.004509033,0.136379114,1.28304623,0.891995783,0.053235961,0.465051214,0.767509548,0.890063648,0.885634076,0.884778317,0.421532104,104.7121133,57.05998367,39.86409858,68.43138864,31.69526928,21.33337602,22.83996083,46.91417846,31.35181565,0.950138268,0.586044932,0.231920314
CPSBB_TOM032,119.1135215,830.01096,22.81949183,25.67955015,44.15769119,44.40460929,45.3018888,1.73628177,1.945848792,1.990952394,0.57433143,0.795013489,0.71919252,0.081783823,0.208584224,0.428483033,0.002963221,150.7271698,88.93391385,0.008392673,158.9262869,129.1929278,0.001535025,0.002619065,0.288574127,0.036211324,1.28304623,0.891995783,0.013362739,0.611869136,0.793085546,0.88950031,0.887583669,1.950861031,0.385705198,136.791761,122.254082,62.67534087,93.76759521,54.6781544,-4.133591719,40.7390604,95.71459884,41.22804079,1.579633501,0.570773701,0.241903333
CPSBB_TOM033,55.7250639,238.8630349,17.99805197,18.05930934,13.50378777,14.39398746,16.53882229,0.806543417,0.75811131,0.938405413,0.719854787,0.645373833,1.120484137,0.033768749,0.08042485,0.544405203,0.043829017,214.2174929,196.6268652,0.091708441,170.856726,162.2467413,0.002803761,0.007091845,0.026165637,0.102618791,1.28304623,0.891995783,0.033163418,0.478617774,0.745764002,0.890486151,0.884412644,0.75467315,0.431581694,90.27878409,95.81942446,53.7037237,72.07657905,41.7200236,-11.45529037,27.09112896,112.9055746,29.72026361,1.948845295,0.552146689,0.252857936
CPSBB_TOM034,241.9296444,3847.64479,73.68463872,74.84576142,56.38987852,63.22162619,64.18480436,0.845160386,0.767835476,0.877775442,0.791479861,0.608404535,1.324754722,0.046973486,0.07688401,0.545010814,0.079011802,241.2048286,220.6540656,0.17148226,173.9220651,159.9837209,0.008453601,0.017295376,0.004509033,0.197676911,1.283046231,0.891995783,0.280082874,0.426153203,0.715191763,0.889077807,0.887513202,0.767342567,0.45329641,141.6126613,65.14198207,49.12140108,89.60014884,40.06938724,34.15747386,29.7004293,41.14648231,45.18011816,1.417655896,0.63694093,0.201655493
CPSBB_TOM035,195.8058701,2550.595204,61.62060306,61.88091336,45.35363403,50.66294749,51.47912921,0.822126988,0.742123708,0.84158207,0.740844097,0.651404436,1.148626944,0.038406972,0.081636815,0.54532406,0.060052714,245.2321998,205.1938505,0.106767434,169.7420572,162.4067528,0.003676017,0.006133392,0.004509033,0.131999397,1.283046231,0.891995783,0.130739535,0.471645319,0.716857177,0.889758506,0.886949464,0.741638269,0.448877442,160.3182969,93.02400756,49.41832547,98.29715125,49.50572733,25.54537562,43.05134005,59.4779469,50.08981971,1.098051064,0.571503218,0.242510573
CPSBB_TOM036,179.0212464,2155.000785,53.98143861,54.38593678,45.29068967,48.94085443,50.06188684,0.904221634,0.844824554,0.936462145,0.702142689,0.660917501,1.066080413,0.030574055,0.048462239,0.537116996,0.039560864,232.5380836,195.2614331,0.077197878,165.7013829,157.4006773,0.001535025,0.002619065,0.051438262,0.077946382,1.283046231,0.891995783,0.054527309,0.49198615,0.739863679,0.889664617,0.887207844,0.844942747,0.429894883,117.6137574,57.89670792,43.19050837,75.87157311,34.09462057,27.3147915,24.39760651,41.78065962,36.66309368,1.336624858,0.567782679,0.245522481
CPSBB_TOM037,221.1820932,3150.272551,65.54454545,66.09814252,52.69714272,58.32836175,59.90639267,0.883948336,0.807609511,0.917078043,0.770339003,0.63775064,1.223453449,0.040323789,0.060035318,0.552445202,0.055289361,246.3180107,204.1587649,0.081402513,169.7943073,158.7722049,0.001535025,0.002619065,0.004509033,0.156087843,1.283046231,0.891995783,0.19077592,0.456060891,0.72392329,0.889289058,0.887231333,0.807397417,0.448307252,136.0740802,60.28403246,46.08290077,85.65067347,37.87445459,34.47014541,28.46189617,39.57906916,44.59704713,1.116804142,0.568123121,0.244113685
CPSBB_TOM038,222.7504,3307.256168,66.96384377,68.12324761,57.25011811,61.89855469,63.04978009,0.914382709,0.86178701,0.953319997,0.781383017,0.508135135,1.578702921,0.044583382,0.061793856,0.512913466,0.049441284,241.8365731,198.4327593,0.072284852,149.7999363,134.1075681,0.001535025,0.002619065,0.004509033,0.208516712,1.28304623,0.891995783,0.332869582,0.433612108,0.738697889,0.889124752,0.886785041,0.861242439,0.419916567,137.087657,58.00786442,45.5248277,85.85164963,37.67658078,36.20213001,28.57808561,38.34324092,45.99378831,1.662375125,0.575539881,0.239425796
CPSBB_TOM039,218.4490391,3152.687901,67.88221326,68.47816294,51.50119987,57.40431181,58.76137872,0.841862922,0.764131032,0.87231,0.764011901,0.572730542,1.371010718,0.043234511,0.078309852,0.530413516,0.06981523,245.7652342,210.7877175,0.12187213,152.3020194,147.7314082,0.004667217,0.003597486,0.004509033,0.169117503,1.283046231,0.891995783,0.246485154,0.453790789,0.717975383,0.889852396,0.887771582,0.764906141,0.441393705,131.3356046,55.63981543,41.99131143,81.56747255,36.028763,34.79980864,28.67057387,39.55577559,44.9792934,1.682374185,0.608562702,0.218366727
CPSBB_TOM040,223.1792556,3288.155706,68.50279684,69.30478497,51.9428666,58.27391069,60.34507395,0.844695248,0.763755682,0.8874128,0.770488936,0.622478443,1.254723509,0.042270728,0.073107159,0.541027982,0.064602709,239.2627589,216.2492895,0.088304666,167.5455264,158.863925,0.008664975,0.024404875,0.005349883,0.172235231,1.283046232,0.891995783,0.220772427,0.444339072,0.713826559,0.889868467,0.888622466,0.764033012,0.455383087,157.7260168,77.16445024,59.1269321,101.5057461,45.57605115,35.00684543,31.15103902,41.76484252,46.69819543,1.268581593,0.580841041,0.236948258
CPSBB_TOM041,211.4759008,2938.549234,64.00001493,64.49058487,50.45212721,55.26219605,57.14142073,0.868877703,0.80288147,0.902309204,0.758650913,0.633970896,1.210729307,0.038832932,0.068804243,0.55048219,0.051516408,242.2906394,205.5021739,0.087800872,164.9002148,161.0809429,0.005539473,0.025262516,0.004509033,0.157018533,1.283046231,0.891995783,0.162298284,0.453988973,0.73153661,0.888350162,0.888476254,0.802719478,0.442557841,145.6654671,64.7526305,47.2091029,90.56003919,40.59753641,36.12890459,32.03080183,41.64814013,48.14411532,1.224444279,0.571260045,0.245085269
CPSBB_TOM042,252.1878534,4166.063699,77.53327392,78.00580447,57.68901243,65.28401657,65.91949356,0.846537491,0.755409404,0.862868206,0.752563675,0.670438805,1.134842672,0.042673734,0.075382691,0.558686417,0.069293039,242.7557026,213.4955867,0.141827607,179.1871271,168.7018822,0.019989302,0.012404088,0.005349883,0.12801456,1.283046232,0.891995783,0.1717096,0.477105333,0.708082231,0.889561749,0.887517255,0.754820199,0.458561521,138.8011247,58.92400642,43.6363513,85.72207172,38.16172472,36.33452156,30.83327682,40.41075865,47.48025563,1.72725064,0.63737864,0.200756779
CPSBB_TOM043,175.212087,2091.615471,53.08394115,53.25855869,45.87817036,48.22681584,49.79335792,0.908618253,0.867368048,0.942534858,0.710269417,0.637495826,1.117383296,0.024279324,0.041071628,0.540374762,0.032203606,222.8250118,181.0858254,0.06117913,166.5199678,157.0577955,0.001673793,0.003777196,0.029801417,0.099188013,1.28304623,0.891995783,0.070771116,0.490166465,0.760776518,0.889289058,0.889533263,0.871207423,0.417279441,145.8914328,66.36049837,48.91661339,91.45954267,41.0387157,35.41446063,31.41657054,41.65859237,47.2139527,1.414593738,0.59506663,0.230292912
CPSBB_TOM045,191.8936347,2531.075239,58.80287847,59.04159075,49.29814727,52.4060417,53.06863814,0.889712792,0.840657054,0.907823228,0.722999395,0.643802478,1.127498454,0.026551107,0.049198924,0.532125932,0.041282274,227.5236116,193.3819819,0.072627621,168.0874708,161.6066951,0.001535025,0.002619065,0.018795278,0.100355937,1.283046231,0.891995783,0.092225628,0.480113158,0.751140909,0.889993231,0.886972953,0.838656767,0.425095788,146.4971962,60.46699221,44.5561855,89.69302099,39.88202338,38.70144358,33.02142351,40.56471553,50.70135045,1.875754748,0.608270895,0.218220989
CPSBB_TOM046,188.8774682,2398.597206,46.98930721,47.91395143,59.78887397,62.1505683,62.8689722,1.293420114,1.268032954,1.334710691,0.761378765,0.588465321,1.307988794,0.04188564,0.090833492,0.518760738,0.030269967,223.0026899,167.4535274,0.052358536,152.5343582,130.1301382,0.001535025,0.002619065,0.004509033,0.205961877,1.283046231,0.891995783,0.229153896,0.40820859,0.767628506,0.886777511,0.88629177,1.268003818,0.413145567,148.2172669,69.82791013,51.19587312,93.58662264,42.27695572,34.44819267,31.631393,42.70722594,46.65856232,1.171669568,0.542492742,0.269982092
CPSBB_TOM047,198.2457381,2648.733731,50.09924028,50.54450031,62.01290803,64.54469769,65.07663234,1.273537626,1.234351756,1.299901897,0.744045535,0.600229245,1.250441459,0.035685566,0.081826927,0.531791802,0.026237624,216.1522104,168.5914609,0.046851377,155.0597796,136.8049056,0.001535025,0.002619065,0.004509033,0.153259276,1.283046231,0.891995783,0.175528944,0.468023966,0.767414381,0.889077807,0.88756018,1.234405499,0.41345442,150.3950804,65.08439848,48.54596069,93.34540423,41.53297027,38.059084,32.55464187,40.64527245,49.91762508,0.956558241,0.53332514,0.269957802
