"Colorimetric descriptor",0.257279081282181,0.261620885099344,0.315162387633995,0.343032878758344,0.365396019239151,0.364566972455769,0.367572999008025,0.358699585764357,0.141152187056369,0.137126345005549,0.175481839955041,0.179547305206452,0.191169542740703,0.186559633923416,0.193429312063191,0.19525766491917
"Latitudinal fruit feature",0.537520268287982,0.534333019643142,0.567128258331139,0.582594286420155,0.601069924025583,0.602392578132881,0.61113673379865,0.605566785062717,0.0779161456229103,0.0673073691548098,0.0940337083232122,0.127596009570361,0.12482854698887,0.117266885565339,0.121835632796104,0.124090240867048
"All",0.328890102223378,0.329093228464953,0.392261800860583,0.411699738019458,0.436997823970308,0.448467680198536,0.453549356175017,0.44373690975085,0.177664431525293,0.174809776256511,0.210744439755786,0.219711279236749,0.230385280650001,0.224491194633278,0.228150353790914,0.231193804922697
"Basic measurements",0.569312169312169,0.574285714285714,0.632380952380952,0.623915343915344,0.647089947089947,0.641798941798942,0.657354497354497,0.657671957671958,0.0445551237992219,0.0485504828940778,0.0392911919648664,0.0377552929593956,0.0355629034147665,0.0309840354274339,0.0270441632511465,0.0247065209174475
"Fruit shape",0.439506172839506,0.443456790123457,0.499506172839506,0.531604938271605,0.549135802469136,0.567160493827161,0.573086419753086,0.56,0.0137453487997206,0.0133401902807311,0.0101114050515769,0.0106402278648966,0.00756619923261461,0.0117666691925372,0.00565750085797011,0.00632889166319836
"Blockiness",0.342222222222222,0.345185185185185,0.354074074074074,0.354814814814815,0.383703703703704,0.407407407407407,0.416296296296296,0.381234567901234,0.0695705028707173,0.0750893386516991,0.0742516390289876,0.0666707817659985,0.0726265982331474,0.0819012755092445,0.0887529825229637,0.0804320750784004
"Homogeneity",0.509876543209877,0.511604938271605,0.51358024691358,0.535555555555556,0.578518518518518,0.580740740740741,0.590864197530864,0.585925925925926,0.0756148399705828,0.0703131671334504,0.0670946481865138,0.0597984727131077,0.0533796095531745,0.0496296296296299,0.0558576150545236,0.0529150262212918
"Proximal fruit end shape",0.506111111111111,0.498518518518519,0.537407407407407,0.576666666666666,0.587222222222222,0.584444444444445,0.587777777777778,0.587037037037037,0.0381625287529934,0.0526221443665313,0.0626922283914514,0.0769146701466483,0.0992710053857018,0.100254819368369,0.0969597279449784,0.096088094011171
"Distal fruit end shape",0.407037037037037,0.408333333333333,0.451111111111111,0.461296296296296,0.463333333333333,0.462777777777778,0.459629629629629,0.47,0.0456563173518075,0.0450102868900648,0.0405043647836809,0.0591955676240835,0.0681709569988832,0.0790764593273695,0.0725837737147622,0.0756390243375963
"Asymmetry",0.481851851851852,0.483333333333333,0.463950617283951,0.452839506172839,0.464444444444444,0.481358024691358,0.48,0.471111111111111,0.107957975871095,0.106156961201434,0.138372802474198,0.140763870743927,0.152243397644037,0.140917952111333,0.139308895803288,0.149030704526391
"Internal eccentricity",0.441925925925926,0.43437037037037,0.447851851851852,0.468592592592592,0.484740740740741,0.488740740740741,0.491259259259259,0.487555555555556,0.096578787925154,0.0985527648636866,0.112852526466034,0.132841273107713,0.147540048270364,0.145267739190031,0.144846922650679,0.147672755775579
"Colorimetric descriptor",0.395144032921811,0.397777777777778,0.425679012345679,0.441646090534979,0.459753086419753,0.459259259259259,0.460411522633745,0.457448559670782,0.0741815064555529,0.0652114845936516,0.0933825560972966,0.106880429953128,0.115684875406447,0.110117159206523,0.115927174949555,0.110567256103412
"Latitudinal fruit feature",0.573333333333333,0.572345679012346,0.565925925925926,0.576049382716049,0.600493827160494,0.601728395061729,0.609876543209877,0.600987654320988,0.00666666666666649,0.00852120193912954,0.0414814814814815,0.0606156495718922,0.0457183680978142,0.0582145567158763,0.058674584825419,0.0550611747743854
"All",0.465736800630418,0.466319936958235,0.490086682427108,0.501024428684003,0.519479905437352,0.523782505910166,0.528542159180457,0.523356973995272,0.0951854004878742,0.0947757884487064,0.109135583616963,0.113703892869019,0.120778563659205,0.115769469830132,0.119154878863131,0.121539973650884
"Basic measurements",0.371428571428571,0.354285714285714,0.501190476190476,0.538809523809524,0.573809523809524,0.575238095238095,0.587619047619048,0.586428571428572,0.0981892945597305,0.100659202918934,0.0598819385194448,0.0446666074389561,0.0451613802330075,0.0422890031611031,0.0484467743723971,0.0454140271549867
"Fruit shape",0.194444444444444,0.217777777777778,0.223333333333333,0.245555555555556,0.295555555555556,0.351111111111111,0.356666666666667,0.302222222222222,0.00787635937708757,0.00254587538608654,0.00440958551844073,0.0050917507721732,0.00346944333244328,0.00481125224324728,0.00166666666666651,0.0110972135307989
"Blockiness",0.152777777777778,0.157222222222222,0.209444444444444,0.222222222222222,0.250555555555555,0.275555555555556,0.277222222222222,0.228888888888889,0.0498980441982932,0.0500647728595813,0.00509175077217319,0.0241139271269007,0.0335134025152349,0.0375770812735241,0.0286905585192786,0.0300616650188193
"Homogeneity",0.258333333333333,0.264444444444445,0.311111111111111,0.353888888888889,0.405555555555555,0.416666666666667,0.412222222222222,0.411666666666666,0.0617341972581735,0.0755963941918845,0.033388842669593,0.0125092558324419,0.00947706783846201,0.0376755151848575,0.0241714554642304,0.00577350269189626
"Proximal fruit end shape",0.27,0.262083333333334,0.315833333333333,0.350416666666667,0.380416666666667,0.368333333333334,0.37875,0.380833333333334,0.0748949882118908,0.105042980621162,0.0615313831399157,0.0727422517192392,0.0814495412987561,0.0825182359194577,0.0976802701940634,0.0904771303209329
"Distal fruit end shape",0.19125,0.195,0.2275,0.229166666666667,0.272083333333333,0.28125,0.286666666666667,0.270833333333333,0.027567257819807,0.0322317993430229,0.0104083299973305,0.0346543781638904,0.0436818251891085,0.0666579855458973,0.0943496256052554,0.0541688033766602
"Asymmetry",0.286388888888889,0.283055555555555,0.294166666666667,0.286666666666667,0.2925,0.308055555555556,0.306388888888889,0.298333333333333,0.131379081146745,0.14116348546855,0.15446232910037,0.156197880196172,0.152157630253775,0.149660418082874,0.1618895942942,0.160789717747539
"Internal eccentricity",0.254,0.250333333333333,0.26,0.271,0.285,0.289666666666667,0.292666666666667,0.284333333333333,0.0989289868766705,0.103637991746914,0.0814878995788808,0.0863825471055606,0.094508964889287,0.0918286447683946,0.0944913282323364,0.0872703335109423
"Colorimetric descriptor",0.192592592592592,0.187407407407407,0.198148148148148,0.221296296296296,0.240925925925926,0.236296296296296,0.232777777777778,0.228148148148148,0.107409881836121,0.0970434864975747,0.119127162579311,0.141587668605831,0.157440709984724,0.144074579881051,0.148117820969959,0.152833070802311
"Latitudinal fruit feature",0.392222222222222,0.407222222222222,0.377222222222222,0.384444444444444,0.408888888888889,0.408888888888889,0.411666666666667,0.406111111111111,0.0133680104616846,0.00751541625470479,0.0850544487916962,0.122410208966651,0.100586244549603,0.1209836230117,0.12363701351582,0.122580283593757
"All",0.258723404255319,0.257127659574468,0.295602836879433,0.31436170212766,0.341631205673759,0.349042553191489,0.352021276595745,0.340921985815603,0.110238658955267,0.110677918783464,0.129874254277529,0.140888122089238,0.146845448249863,0.143864765017809,0.151085419168401,0.153488739972632
