"Trait","Mean-Pearson","Spearman","Top30","Top15","SD-Pearson","Spearman","Top30","Top15"
"Proximal.Indentation.Area","0.449757752725946","0.484815802997471","0.545925925925926","0.365","0.0844664850926079","0.141380830491566","0.119335211254133","0.182336623571081"
"Distal.Angle.Micro","0.0903090732322081","0.221840787317476","0.387407407407407","0.218333333333333","0.112310001339901","0.144497652054844","0.127914148716319","0.174499924680919"
"Distal.Angle.Macro","0.168237397419165","0.258378236557242","0.380740740740741","0.186666666666667","0.11294915266766","0.117756752405218","0.140632112663559","0.17898545802228"
"Distal.Indentation.Area","0.214838272622094","0.385456686427794","0.485925925925926","0.228333333333333","0.0971007167551444","0.147807401662451","0.118366171037363","0.180734581124691"
"Distal.End.Protrusion","0.208537702417013","0.330663549270274","0.395555555555556","0.143333333333333","0.0631876343296077","0.141726824871144","0.129038458819467","0.15421011843066"
"Obovoid","0.0420206262172048","0.195918704677493","0.426666666666667","0.161666666666667","0.189191754718119","0.154495670145896","0.117335005524432","0.181198162378146"
"Ovoid","0.00254020769320653","0.00681189101461437","0.336296296296296","0.138333333333333","0.144440996917734","0.15484351860703","0.138015398917412","0.162655879460419"
"V..Asymmetry","0.459515722553984","0.499817146018517","0.55037037037037","0.263333333333333","0.0931266588411796","0.124881732132327","0.118219078601868","0.191660587395078"
"H..Asymmetry.ob","NaN","NaN","1","1",NA,NA,"0","0"
"H..Asymmetry.ov","0.35936545581653","0.328013968650892","0.482962962962963","0.413333333333333","0.113091014156735","0.178062583079498","0.133150923364625","0.202721969376802"
"Width.Widest.Pos","0.118264894392377","0.118984692871297","0.41037037037037","0.211666666666667","0.180655829386842","0.15769278660766","0.126093964588531","0.180269807731129"
"Eccentricity","0.403302401014518","0.44056949745979","0.554814814814815","0.35","0.0904079693405313","0.149547586134379","0.128405498087612","0.192126915547646"
"Proximal.Eccentricity","-0.045399930349773","-0.098492325189269","0.26962962962963","0.108333333333333","0.104005503578957","0.142079848215881","0.118924856509661","0.137134708996786"
"Distal.Eccentricity","0.166629198924289","0.234495378666578","0.45037037037037","0.23","0.149280913282314","0.151833443211426","0.136105086942532","0.201754053209786"
"Fruit.Shape.Index.Internal","0.24043022877099","0.353216508614981","0.467407407407407","0.205","0.152131732331846","0.127853614016304","0.132720856923101","0.178711833584369"
"Eccentricity.Area.Index","0.332638983772586","0.35719093041783","0.432592592592593","0.191666666666667","0.0924092576328027","0.150152348099668","0.133250450666448","0.179523667530438"
"Average.Red","0.359723545307349","0.317882943092291","0.41037037037037","0.168333333333333","0.139582829379957","0.166245836260879","0.129337763112267","0.157307106409944"
"Average.Green","0.247083692817074","0.257992644486171","0.358518518518519","0.12","0.115470854008411","0.158412582624007","0.113797987889375","0.149720096789143"
"Average.Blue","0.249436362620358","0.22930049258423","0.379259259259259","0.121666666666667","0.134432738705117","0.161145687551946","0.122926360717958","0.138110045932481"
"Average.Luminosity","0.312301225887562","0.218479594586992","0.353333333333333","0.136666666666667","0.154245793805535","0.172796745629814","0.125516581096886","0.157546910737006"
"Average.L.Value","0.232184526998419","0.171107353129312","0.33037037037037","0.101666666666667","0.143013883106603","0.176444962868249","0.116531946410442","0.136152385347427"
"Average.a.Value","0.355389398902509","0.435940149776202","0.499259259259259","0.328333333333333","0.128639963415933","0.141509308039377","0.140278162323535","0.176507568393607"
"Average.b.Value","0.00365478464450439","0.00514107258972641","0.312592592592593","0.108333333333333","0.166271473996898","0.186195094185513","0.156811097247124","0.143121559384414"
"Average.Hue","0.258443794078226","0.384307960380679","0.444444444444444","0.233333333333333","0.129628241806693","0.160118692889515","0.141016514882301","0.193576950575691"
"Average.Chroma","0.370517693022619","0.411238827936394","0.482962962962963","0.346666666666667","0.114294930364038","0.125068437191062","0.137437858971158","0.198117539062336"
"Lobedness.Degree","0.381002073976142","0.470577449349442","0.568148148148148","0.388333333333333","0.114691508710999","0.138434057687909","0.112619637763375","0.219702106635224"
"Pericarp.Area","0.50762553870764","0.578071025080727","0.577037037037037","0.401666666666667","0.085912467317516","0.11025741232283","0.111257671175613","0.198350299125842"
"Pericarp.Thickness","0.517801841271175","0.582322809227246","0.562222222222222","0.418333333333333","0.0875166502896463","0.11120882599702","0.126934447510134","0.207850671314758"
