LINE,LOC,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
54,3,282.55,4031.91,48.26,52.66,91.84,102.74,103.54,1.96,1.93,2.18,1.03,0.41,2.58,0.09,0.22,0.48,0.06,254.5,221.15,0.25,80.15,68.68,0,0.01,0,0.45,0.2,0,1.11,0.26,0.72,0.88,0.89,1.93,0.45,132.15,59.4,48.6,84.97,36.88,33.19,25.22,37.18,41.69,2.46,0.68,0.19
55,3,279.06,3311.07,41.68,50.02,83.67,95.12,98.09,1.92,2.02,2.32,1.13,0.5,2.48,0.11,0.24,0.48,0.08,248.13,239.25,0.43,116.95,101.18,0.02,0.09,0,0.52,0.28,0,1.11,0.18,0.7,0.89,0.9,2.02,0.47,130.14,62.41,48.38,83.9,37.13,30.36,25.81,40.4,39.86,6.47,0.86,0.12
56,3,300.34,4502.59,52.75,55.5,101.43,113.14,112.31,2.06,1.95,2.18,0.87,0.34,2.94,0.07,0.22,0.45,0.05,261.85,177.25,0.19,63.88,58.45,0,0.05,0,0.32,0.22,0,1.06,0.38,0.72,0.89,0.88,1.95,0.41,123.42,54.82,45.16,79.21,34.33,31.77,23.65,36.65,39.6,5.37,0.66,0.19
57,3,322.28,5568.42,60.06,64.29,106,117.04,117.25,1.83,1.76,1.95,0.95,0.41,2.33,0.08,0.19,0.47,0.05,266.93,193.9,0.13,102.73,73.73,0,0,0,0.37,0.21,0,1.1,0.33,0.72,0.89,0.89,1.76,0.43,127.61,60.2,48.85,82.99,36.24,30.69,23.86,37.81,38.88,3.99,0.71,0.2
58,3,296.93,4692.06,56.28,60.98,91.86,104.8,104.64,1.72,1.64,1.88,0.93,0.43,2.24,0.08,0.18,0.47,0.08,265.48,220.53,0.24,100.65,80.4,0,0.01,0,0.38,0.21,0,1,0.29,0.7,0.89,0.89,1.64,0.45,132.18,60.74,49.25,85.33,37.36,32.44,25.59,38.25,41.33,5.1,0.65,0.2
59,3,178.3,1245.6,22.01,24.51,63.18,72.33,72.33,2.99,2.98,3.41,0.98,0.34,3.12,0.09,0.32,0.42,0.04,293.3,145.75,0.14,41.68,61.5,0,0.08,0,0.38,0.19,0,0.81,0.26,0.69,0.88,0.92,2.98,0.45,134,57.25,46.1,84.62,36.76,34.81,26.92,37.63,44.02,7.36,0.7,0.15
60,3,215.27,2079.41,29.82,34.23,76.67,85.6,87.31,2.51,2.68,3.14,1,0.41,2.52,0.09,0.29,0.42,0.01,187.7,129.4,0.03,51.3,55.6,0,0.09,0,0.39,0.28,0,0.72,0.3,0.72,0.89,0.9,2.69,0.46,145.98,67.91,53.63,93.87,41.53,34.44,29.07,40.18,45.06,2.73,0.61,0.24
61,3,204.73,1753.24,26.44,33.06,72.05,78.06,78.59,2.41,2.76,3,1.13,0.4,2.93,0.09,0.29,0.42,0.05,288.65,156.43,0.2,49.13,45.63,0,0.09,0,0.49,0.09,0,1.05,0.23,0.74,0.89,0.89,2.77,0.46,127.17,56,45.93,81.29,35.13,32.57,24.4,36.67,40.71,3.7,0.9,0.16
62,3,237.04,1623.4,20.36,26.2,88.43,100.92,102.78,3.99,4.37,5.15,0.81,0.46,1.95,0.09,0.4,0.36,0.02,223.88,35.13,0.05,31.83,24.23,0,0.15,0.05,0.25,0.3,0.48,1.02,0.44,0.7,0.9,0.92,4.39,0.44,142.33,63.8,51.74,91.26,39.89,35.11,27.76,38.34,44.76,3.79,0.57,0.25
63,3,377.36,2854.25,20.85,49.17,128.74,140.99,160.77,3.51,6.21,7.55,1.2,0.76,1.8,0.15,0.39,0.34,0.03,127.4,16.93,0.07,28.68,26.93,0,0.33,0,0.22,1.03,0,2.49,0.41,0.73,1.01,0.98,6.25,0.53,142.72,62.46,49.59,90.43,39.51,35.85,28.74,38.75,45.96,5.02,0.62,0.21
64,3,205.96,1689.25,25.38,26.73,76.01,80.24,80.36,3.04,3.07,3.31,0.83,0.72,1.15,0.08,0.33,0.56,0.04,213.85,61.78,0.11,91.58,70.18,0.02,0.17,0,0.22,0.09,0,0.39,0.41,0.76,0.89,0.89,3.09,0.43,124.45,72.64,58.84,86.16,38.83,22.46,20.51,42.57,30.47,3.69,0.64,0.21
65,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,3,141.87,1073.45,25.48,27.94,47.9,52.87,52.85,1.92,1.91,2.14,0.92,0.41,2.29,0.08,0.21,0.47,0.04,235.35,144.45,0.13,100.43,75.08,0,0.09,0,0.34,0.11,0,0.49,0.34,0.72,0.88,0.9,1.91,0.43,136.01,140.18,90.56,109.74,60.41,-12.06,31.39,111.04,33.64,1.22,0.59,0.24
74,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,3,270.22,3127.34,35.56,39.43,102.79,109.88,110.33,2.78,2.89,3.13,0.91,0.42,2.19,0.08,0.31,0.42,0.02,192.6,106.78,0.09,60,43.2,0,0,0,0.36,0.17,0,1.01,0.33,0.75,0.89,0.89,2.9,0.41,137.66,70.32,58.19,92.06,40.62,29.81,24.12,38.76,38.4,3.71,0.6,0.22
79,3,327.22,5245.61,55.31,62.23,103.27,116.42,116.94,1.87,1.87,2.13,1.03,0.45,2.36,0.09,0.21,0.47,0.06,228.68,236.15,0.3,81.73,74.15,0,0.02,0,0.42,0.23,0,1.28,0.25,0.71,0.88,0.9,1.87,0.45,145.46,73.14,58.43,95.9,42.68,31.59,27.48,41.09,41.89,3.56,0.62,0.21
80,3,338.28,4790.43,41.63,48.6,130.01,137.31,137.39,2.85,3.2,3.39,1.07,0.41,2.64,0.09,0.32,0.44,0.03,209.3,121.73,0.09,54.53,39.95,0,0.15,0,0.49,0.24,0,1.65,0.22,0.76,0.89,0.9,3.21,0.44,130.4,59.47,48.02,83.84,36.63,32.22,25.23,37.94,40.93,3.62,0.58,0.23
81,3,311.22,5032.78,57.36,60.37,99.4,113.2,114.47,1.89,1.74,2.01,0.89,0.36,2.51,0.07,0.2,0.46,0.05,254.68,102.38,0.13,74.3,68.13,0,0.03,0,0.34,0.28,0,0.96,0.37,0.7,0.89,0.88,1.74,0.43,119.73,55.43,45.82,77.8,33.76,29.87,22.27,36.73,37.27,6.07,0.62,0.21
82,3,260.52,3487.72,45.28,49.28,91.1,97.64,97.75,1.99,2.02,2.18,0.95,0.4,2.48,0.08,0.22,0.44,0.04,254.6,104.15,0.15,82.73,58.53,0,0,0,0.35,0.17,0,0.96,0.35,0.75,0.88,0.89,2.02,0.41,128.59,55.03,44.1,81.16,35.25,33.78,26.03,37.58,42.66,3.21,0.64,0.21
83,3,348.61,6438.32,65.62,71.29,112.71,124.14,123.93,1.75,1.75,1.93,0.97,0.44,2.23,0.08,0.19,0.48,0.06,270.5,172.5,0.19,102.2,82.75,0,0.05,0,0.38,0.25,0,1.25,0.26,0.72,0.88,0.89,1.75,0.43,119.34,54.97,46.01,77.69,33.52,29.95,21.71,35.91,36.99,6.12,0.71,0.18
84,3,346.1,6306.98,65.05,71.92,108.99,122.24,121.93,1.7,1.68,1.9,1.01,0.36,2.81,0.09,0.18,0.44,0.07,267.65,220.25,0.26,81.93,72.68,0,0.03,0,0.43,0.24,0,1.41,0.27,0.71,0.89,0.88,1.69,0.44,131.58,61.35,50.98,85.82,37.26,31.95,24.04,36.96,39.98,5.89,0.71,0.19
85,3,310.7,4431.83,43.33,47.79,116.52,124.14,124.78,2.6,2.69,2.88,0.98,0.41,2.43,0.08,0.3,0.45,0.02,168.83,115.05,0.06,51.4,54.5,0,0.09,0,0.42,0.2,0,1.23,0.27,0.75,0.89,0.86,2.69,0.43,130.75,60.84,47.82,83.98,37.02,31.72,26.06,39.3,41.07,5.95,0.66,0.19
86,3,283.98,4005.1,45.83,53.36,94.34,104.65,104.44,1.97,2.09,2.33,1.08,0.45,2.43,0.09,0.23,0.45,0.06,257.95,176.05,0.25,86.95,64,0,0,0,0.47,0.21,0,1.24,0.2,0.72,0.89,0.89,2.09,0.46,137.96,67.05,53.98,90.26,39.81,31.58,26.06,39.57,40.96,4.48,0.68,0.18
87,3,317.25,4903.77,50.91,55.14,106.09,117.39,118,2.13,2.09,2.33,1,0.48,2.11,0.08,0.23,0.51,0.06,272.9,214.75,0.19,90.3,67.33,0,0,0,0.41,0.2,0,1.09,0.26,0.72,0.89,0.88,2.1,0.45,133.4,87.78,49.81,86.22,44.12,16.29,34.33,64.78,38.13,4.34,0.69,0.2
88,3,301.18,4351.25,60.64,66.42,68.16,85.17,88.54,1.28,1.14,1.48,1.02,0.63,1.8,0.11,0.14,0.62,0.1,238.25,256.33,0.37,249.33,111.08,0.06,0.01,-0.05,0.19,0.32,0.13,0.45,0.34,0.64,0.88,0.89,1.14,0.53,111.29,114.53,78.25,91.04,49.77,-9.17,23.23,111.55,24.97,5.27,0.79,0.17
89,3,230.61,2881.54,62.72,67.82,43.33,57.3,60.91,0.85,0.7,0.97,0.99,0.58,1.71,0.11,0.15,0.51,0.08,215.93,252.63,0.29,170.2,184.58,0.08,0.01,0,0.38,0.26,0,0.57,0.28,0.6,0.89,0.88,0.7,0.53,144.81,140.37,107.02,118.64,61.49,-5.61,22.48,104.05,23.17,2.62,0.79,0.15
90,3,254.34,3466.32,64.37,67.92,53.95,68.28,73.39,1.01,0.84,1.14,0.8,0.52,1.6,0.11,0.12,0.53,0.1,257.7,267.35,0.3,83.33,115.43,0.02,0.08,0,0.25,0.28,0,0.64,0.31,0.63,0.89,0.89,0.84,0.5,138.86,132.49,98.14,111.59,58.39,-4.69,23.43,101.28,23.9,3.81,0.91,0.19
91,3,217.43,2350.29,78.46,78.91,25.96,38.41,44.24,0.49,0.33,0.56,0.66,0.6,1.06,0.1,0.28,0.57,0.04,188.33,222.3,0.15,231.5,196.3,0.07,0.01,0,0.16,0.35,0,0.19,0.46,0.54,0.89,0.88,0.33,0.56,143.99,78,62.43,97.01,43.59,28.33,26.1,42.67,38.52,2.77,0.75,0.18
92,3,285.46,4020.86,88.48,90.85,37.48,61.36,64.5,0.67,0.43,0.73,0.58,0.78,0.78,0.11,0.22,0.51,0.1,242.67,178.63,0.31,153.47,222.03,0.19,0.01,0.18,0.04,0.61,0.26,0.09,0.56,0.49,0.89,0.86,0.43,0.59,130.1,68.39,52.33,85.76,38.71,26.87,25.36,43.31,36.96,4.64,0.59,0.22
93,3,250.76,2963.7,86.89,88.29,29.55,46.21,49.23,0.53,0.34,0.57,0.62,0.57,1.1,0.1,0.28,0.5,0.13,214.3,198.1,0.27,154.68,196.83,0.14,0.02,0.1,0.1,0.67,0.16,0.15,0.5,0.51,0.89,0.88,0.34,0.57,150.4,89.28,67.28,102.39,47.38,24.65,28.36,49.34,37.68,3.76,0.77,0.16
94,3,242.59,2955.88,84.12,84.75,29.36,45.4,48.97,0.54,0.36,0.6,0.69,0.72,0.95,0.1,0.26,0.59,0.16,218.05,251.65,0.47,213.98,201.55,0.07,0.01,0.03,0.14,0.35,0.08,0.13,0.45,0.52,0.89,0.89,0.36,0.58,146.43,81.04,65.07,99.42,44.67,27.84,25.98,43.25,38.24,2.82,0.72,0.14
95,3,315.14,4687.8,49.7,60.85,98.75,117.52,117.4,1.95,2.03,2.45,0.93,0.26,3.8,0.1,0.23,0.38,0.05,246.17,243.37,0.24,29,49.77,0,0.16,0,0.49,0.38,0,1.6,0.23,0.68,0.88,0.9,2.04,0.46,128.6,59.36,47.75,82.93,36.33,31.47,24.93,38.34,40.16,3.57,0.68,0.17
96,3,290.51,3815.94,96.63,96.99,25.46,54.04,62.9,0.56,0.26,0.65,0.67,0.71,0.94,0.13,0.3,0.56,0.19,240.3,286.5,0.45,161.5,233.25,0.13,0.01,0.02,0.12,0.48,0.11,0.16,0.46,0.37,0.89,0.89,0.26,0.67,131.45,73.3,57.77,88.97,40.01,25.24,23.71,43.21,34.67,4.67,0.92,0.14
97,3,247.31,2820.13,86.57,86.8,22.9,43.35,47.23,0.5,0.27,0.55,0.67,0.77,0.88,0.12,0.31,0.6,0.22,221.3,275,0.64,161.08,203.4,0.12,0.01,0.08,0.08,0.35,0.1,0.14,0.46,0.42,0.89,0.88,0.26,0.65,144.99,73.54,57.82,95.34,42.51,31.04,27.64,41.72,41.57,2.59,0.74,0.13
98,3,198.25,2119.21,64.29,65.05,31.19,41.57,45.62,0.64,0.49,0.72,0.81,0.66,1.28,0.08,0.21,0.58,0.12,221.5,251.23,0.36,228.17,119.23,0.01,0.04,0.05,0.17,0.18,0.06,0.2,0.43,0.6,0.89,0.89,0.49,0.52,140.67,74.15,58.18,93.51,41.97,28.67,26.36,42.78,39.01,NA,NA,NA
99,3,253.37,3201.6,83.23,84.65,30.35,51.56,56.61,0.61,0.36,0.69,0.72,0.62,1.38,0.11,0.25,0.54,0.15,211.6,279.4,0.38,218.05,197.7,0.11,0.01,0.08,0.15,0.39,0.16,0.24,0.46,0.47,0.89,0.88,0.36,0.61,127.74,65.33,53.63,85.15,37.48,28.02,22.76,39.01,36.12,2.22,0.77,0.12
100,3,393.43,4125.97,31.18,47.46,144.31,159,164.59,3.41,4.63,5.55,0.95,0.54,1.92,0.13,0.4,0.34,0.02,44.25,40.73,0.07,56.78,43.9,0,0.02,0,0.38,0.68,0,2.33,0.27,0.73,0.91,0.92,4.63,0.45,108.15,112.15,69.26,85.71,48.81,-10.47,27.39,110.93,29.32,2.08,0.7,0.16
101,3,38.38,101.22,11.43,11.62,10.2,10.94,11.84,0.94,0.9,1.04,0.8,0.58,1.39,0.05,0.06,0.55,0.02,195.28,198.65,0.08,168.05,149.08,0.01,0.02,0,0.19,0.02,0,0.05,0.42,0.74,0.89,0.88,0.89,0.43,169.05,160.46,119.86,136.11,70.41,-5.33,27.43,101.16,28,0.96,0.62,0.21
102,3,147.5,1160.1,25.99,31.77,45.93,52.64,53.02,1.65,1.76,2.05,1.09,0.42,2.67,0.1,0.19,0.42,0.05,225,224.15,0.24,88.9,66.68,0,0,0,0.44,0.15,0,0.67,0.24,0.7,0.89,0.87,1.77,0.48,158.07,154.56,112.56,127.69,67.41,-7.63,27.59,105.53,28.63,1.59,0.62,0.21
103,3,199.68,1890.87,30.29,31.64,78.76,81.77,82.59,2.59,2.6,2.76,0.59,0.5,1.2,0.05,0.29,0.39,0.04,204.18,122.55,0.01,72.5,55.93,0,0,0,0.17,0.16,0,0.46,0.44,0.77,0.89,0.89,2.61,0.37,108.2,109.56,67.74,85.18,47.96,-9.04,27.27,108.38,28.86,8.39,0.71,0.17
104,3,256.8,1340.2,14.14,24.3,98.95,112.2,117.53,5.08,7.23,8.58,0.94,0.59,1.68,0.13,0.44,0.31,0.04,41.7,23.13,0,24.05,17.73,0,0.31,0,0.36,0.4,0,1.8,0.32,0.71,0.98,0.97,7.28,0.49,128.78,135.59,84.65,104.13,58.38,-13.36,31.78,112.91,34.51,2.53,0.55,0.25
105,3,108.53,727.51,28.09,30.5,29.27,32.15,33.58,1.08,1.09,1.24,0.95,0.5,2.15,0.08,0.12,0.5,0.03,191.85,212.73,0.13,131.63,124.8,0.01,0.03,0,0.3,0.1,0.03,0.27,0.3,0.72,0.89,0.89,1.1,0.45,141.37,134.48,92.65,110.2,59.35,-5.63,28.23,101.61,28.81,2.49,0.68,0.17
106,3,141.85,1254.67,40.56,42.55,32.74,38.78,38.96,0.91,0.81,0.96,0.88,0.52,1.71,0.08,0.09,0.51,0.1,224.65,245.15,0.32,85.08,138.9,0.02,0.01,0,0.3,0.11,0,0.31,0.34,0.67,0.89,0.88,0.81,0.47,131.81,135.13,87.44,106.55,58.51,-11.29,30.39,110.27,32.49,1.09,0.61,0.22
107,3,121.88,782.6,20.07,26.59,39.98,43.24,43.72,1.62,2,2.15,1.25,0.4,3.11,0.11,0.2,0.41,0.04,220.5,212.9,0.19,80.1,58.3,0,0,0,0.57,0.09,0,0.65,0.2,0.74,0.89,0.88,2,0.49,137.3,138.18,93.82,110.55,60.2,-9.74,28.61,108.81,30.23,1.02,0.65,0.19
108,3,344.94,2941.68,23.26,51.01,117.77,130.83,148.58,2.92,5.05,6.63,1.21,0.71,1.88,0.16,0.39,0.28,0.02,187.03,50.28,0.08,15.78,28.25,0,0.22,0,0.47,1.09,0,2.28,0.18,0.72,0.91,1.02,5.08,0.53,128.38,126.99,83.82,100.44,55.78,-8.22,28.23,106.37,29.42,1.38,0.62,0.21
109,3,320.29,2696.35,22.08,32.41,126.26,135.28,138.15,4.19,5.76,6.42,1.2,0.55,2.21,0.11,0.42,0.39,0.03,70.7,127.7,0.06,36.1,26.28,0,0.07,0,0.57,0.27,0,1.95,0.1,0.75,0.89,0.92,5.78,0.48,119.26,124.76,80.17,96.73,54.06,-11.65,28.12,112.49,30.44,2.16,0.66,0.18
110,3,303.75,3253.37,28.72,35.31,113.16,125.37,126.48,3.57,3.98,4.49,1.18,0.55,2.14,0.1,0.38,0.46,0.03,222.25,104.73,0.12,55.53,32,0,0,0,0.55,0.26,0,1.36,0.16,0.72,0.89,0.9,4,0.5,139.59,141.57,94.68,112.39,61.42,-10.66,29.99,109.6,31.85,1.41,0.66,0.19
111,3,363.81,3517.03,27.22,42.33,135.87,151.19,155.96,3.7,5.09,5.89,1.08,0.52,2.1,0.12,0.41,0.33,0.01,60.05,129.48,0.11,31.85,20.68,0,0.14,0,0.51,0.58,0,2.8,0.22,0.72,0.89,0.91,5.11,0.48,110.48,109.41,69.23,86.8,48.13,-7.67,26.7,105.67,28.17,1.95,0.69,0.17
112,3,370.05,3479.4,26.25,34.1,135.91,154.33,155.39,4.52,5.25,5.96,1.05,0.59,1.8,0.11,0.41,0.47,0.01,49.58,34.38,0.1,47.18,23.9,0,0.26,0,0.48,0.4,0,1.39,0.17,0.71,0.89,0.94,5.3,0.49,125.37,128.96,81.52,100.1,55.92,-11.28,30.18,110.48,32.25,2.78,0.62,0.21
113,3,291.4,4395.64,51.86,61.6,81.15,94.74,94.66,1.54,1.57,1.82,1.1,0.72,1.53,0.11,0.19,0.56,0.09,269.65,249.3,0.25,137.35,139.3,0.01,0.04,0,0.3,0.39,0,0.97,0.15,0.68,0.88,0.88,1.57,0.52,112.52,50.05,40.78,71.98,30.96,29.41,21.62,36.2,36.51,2.96,0.7,0.17
114,3,318.26,3692.75,34.06,42.14,118.64,129.35,134.19,3.17,3.49,3.96,0.97,0.54,1.82,0.1,0.36,0.47,0.02,103.95,64.8,0.06,47.33,52.33,0,0.12,0,0.28,0.44,0,1.12,0.38,0.73,0.89,0.92,3.5,0.45,110.82,114.41,70.68,87.74,49.77,-10.47,28.03,110.38,29.93,2.24,0.69,0.16
115,3,228.88,1364.03,15.6,24.87,90.3,98.72,100.57,4.06,5.84,6.63,1.06,0.53,2,0.13,0.42,0.33,0.03,183.55,191.08,0.07,27.43,30.5,0,0.12,0,0.45,0.28,0,1.58,0.23,0.73,0.91,0.96,5.87,0.49,132.47,137.66,88.79,107.34,59.53,-12.36,30.74,111.98,33.15,1.92,0.55,0.25
116,3,226.64,1120.27,13.04,29.25,84.84,92.52,101.44,3.82,6.73,8.18,1.07,0.76,1.52,0.18,0.43,0.32,0.06,96.43,12.68,0.02,21.3,16.38,0,0.12,0,0.44,0.69,0,2.07,0.19,0.73,0.91,1.02,6.83,0.51,146.44,146.26,93.48,114.38,63.58,-10.58,33.84,107.35,35.47,1.89,0.55,0.26
117,3,117.47,874.33,37.08,37.51,25.91,29.95,32.53,0.81,0.71,0.89,0.59,0.62,0.96,0.06,0.12,0.53,0.02,45.2,83.98,0.11,201.08,119.9,0.02,0.02,0.05,0.11,0.12,0.07,0.09,0.44,0.69,0.89,0.89,0.71,0.45,162.02,165.41,114.61,133.06,70.95,-12.3,31.95,111.05,34.23,0.74,0.65,0.2
118,3,221.51,2692.33,74.85,75.31,31.83,45.78,47.86,0.61,0.43,0.64,0.8,0.67,1.19,0.09,0.21,0.57,0.16,205,189.03,0.38,224.4,148.55,0.04,0.01,0.01,0.13,0.19,0.06,0.19,0.45,0.56,0.89,0.89,0.43,0.56,162.37,100.14,79.05,113.59,52.12,24.71,27.76,48.31,37.17,1.99,0.74,0.14
119,3,120,889.11,39.6,39.9,24.24,27.98,31.19,0.7,0.61,0.79,0.78,0.64,1.22,0.06,0.14,0.56,0,45.73,90.03,0,148.78,135.88,0.02,0.01,0,0.15,0.09,0,0.13,0.45,0.69,0.89,0.89,0.61,0.46,157.23,160.14,109.14,128.18,68.75,-12.03,32.18,110.45,34.41,0.89,0.63,0.2
120,3,320.99,5852.4,61.17,67.35,98.17,109.18,109.14,1.62,1.6,1.78,1.06,0.63,1.69,0.09,0.17,0.58,0.06,174.45,100.85,0.3,123.15,50.85,0,0.05,0,0.42,0.22,0,0.89,0.2,0.72,0.89,0.9,1.61,0.48,115.38,51.27,41.48,73.65,31.67,29.94,22.26,36.64,37.31,3.39,0.82,0.13
121,3,232.07,2304.48,32.43,34.86,87.35,94.72,98.25,2.77,2.75,3.09,0.64,0.42,1.54,0.06,0.3,0.39,0.03,213.73,132.75,0,66.25,41.83,0,0.14,0,0.2,0.29,0,0.69,0.41,0.74,0.89,0.89,2.76,0.39,107.34,110.16,64.88,83.8,48.06,-10.21,29.22,109.11,30.97,5.28,0.67,0.19
122,3,247.85,3037.05,85.92,86.36,28.81,46.65,54.44,0.54,0.34,0.64,0.57,0.76,0.74,0.11,0.28,0.58,0.08,183.8,208.45,0.2,227.63,82.03,0.07,0.01,0.07,0.08,0.42,0.16,0.08,0.48,0.49,0.89,0.89,0.33,0.59,150.3,78.2,62.31,99.94,44.65,30.9,27.96,42.12,41.7,3.27,0.77,0.11
123,3,341.91,3877.71,31.16,40.83,123.32,142.83,143.92,3.53,3.98,4.65,1.1,0.43,2.63,0.1,0.38,0.4,0,45.83,5.63,0,106.95,18.8,0,0.33,0,0.46,0.41,0,2.01,0.28,0.69,0.89,0.91,3.99,0.5,136.98,137.85,99.51,112.26,60.08,-8.76,24.71,109.53,26.22,2.6,0.66,0.18
124,3,277.8,3226.8,37.85,51.56,84.01,96.6,99.54,1.87,2.24,2.7,1.03,0.52,2.06,0.11,0.24,0.4,0.06,92.58,88.03,0.28,95.75,34.95,0,0.1,0,0.41,0.39,0,1.17,0.22,0.69,0.87,0.95,2.25,0.51,107.61,50.12,40.5,69.54,30.12,27.24,20.44,36.94,34.06,5.74,0.83,0.1
125,3,274.97,4003.54,60.9,68.9,63.71,79.59,90.99,1.15,1.05,1.44,1.06,0.64,1.68,0.12,0.14,0.55,0.03,52.95,132.03,0.09,167.38,66.75,0.02,0.08,0,0.44,0.24,0,0.9,0.24,0.64,0.89,0.89,1.04,0.51,131.86,128.44,100.91,109.61,56.7,-4.92,18.58,104.8,19.23,2.86,0.71,0.15
126,3,273.8,4132.64,63.58,66.63,58.44,77.75,81.75,1.17,0.92,1.29,0.92,0.76,1.22,0.1,0.12,0.63,0.06,180.35,99.05,0.26,179.68,95.4,0.12,0.01,0,0.21,0.26,0,0.41,0.37,0.6,0.89,0.89,0.92,0.55,129.99,126.1,101.46,108.99,55.78,-4.16,16.79,104,17.3,1.3,0.68,0.17
127,3,215.84,2578.01,47.22,54.08,54.93,65.36,69,1.21,1.17,1.45,0.86,0.59,1.59,0.1,0.14,0.51,0.03,180.35,163.5,0.07,109.78,64.45,0.03,0.14,0,0.3,0.28,0,0.63,0.28,0.67,0.89,0.9,1.17,0.49,125.29,127.12,85.12,100.71,55.23,-9.6,27.09,109.49,28.74,2.18,0.68,0.17
128,3,196.27,980.18,12.91,19.22,75.8,83.23,85.4,4.44,5.86,6.63,1.16,0.56,2.1,0.12,0.42,0.39,0.01,150.35,4.98,0.04,41.55,9.75,0,0.06,0,0.49,0.23,0,1.09,0.24,0.73,0.88,0.93,5.92,0.5,128.48,131.95,84.84,103.3,57.27,-11.23,29.94,110.26,32.01,1.35,0.58,0.23
129,3,307.82,3887.61,44.7,54.95,101.77,116.67,114.72,2.12,2.28,2.61,0.92,0.16,5.94,0.1,0.24,0.34,0.06,236.45,77.25,0.27,45.3,51.55,0,0.12,0,0.3,0.26,0,1.47,0.24,0.7,0.83,0.86,2.28,0.41,60.73,34.65,29.58,41.99,17.6,13.58,7.78,29.57,15.66,7.38,0.82,0.11
